date,pm2_5,pm10,no2,so2,co,ozone,aqi
2021-06-22 16:00:00,56,265,70,95,3.15,169,145
2021-06-22 17:00:00,37,125,19,9,3.74,196,102
2021-06-22 18:00:00,190,336,54,35,1.81,56,177
2021-06-22 19:00:00,123,257,78,58,0.84,48,132
2021-06-22 20:00:00,176,244,60,55,1.81,85,160
2021-06-22 21:00:00,223,98,51,71,3.21,198,178
2021-06-22 22:00:00,165,139,99,42,4.65,79,161
2021-06-22 23:00:00,242,228,61,48,2.06,189,201
2021-06-23 00:00:00,162,333,50,67,2.03,101,176
2021-06-23 01:00:00,206,95,179,60,0.77,188,168
2021-06-23 02:00:00,141,273,77,48,0.86,161,158
2021-06-23 03:00:00,113,300,92,26,4.67,88,172
2021-06-23 04:00:00,119,140,132,48,4.41,94,149
2021-06-23 05:00:00,47,287,178,100,2.57,162,157
2021-06-23 06:00:00,200,153,135,6,2.71,152,175
2021-06-23 07:00:00,34,190,152,74,1.94,152,120
2021-06-23 08:00:00,147,147,40,81,2.29,113,137
2021-06-23 09:00:00,62,265,18,42,2.99,174,134
2021-06-23 10:00:00,52,177,148,85,4.23,43,127
2021-06-23 11:00:00,149,45,48,92,0.76,156,114
2021-06-23 12:00:00,206,205,71,109,1.62,63,167
2021-06-23 13:00:00,27,76,62,118,2.27,138,85
2021-06-23 14:00:00,131,262,102,106,4.04,196,192
2021-06-23 15:00:00,52,93,152,51,0.86,30,78
2021-06-23 16:00:00,182,332,110,82,0.56,92,182
2021-06-23 17:00:00,165,297,75,92,2.7,68,177
2021-06-23 18:00:00,109,211,32,19,3.3,112,135
2021-06-23 19:00:00,168,104,18,64,2.98,154,144
2021-06-23 20:00:00,211,256,22,10,1.46,153,174
2021-06-23 21:00:00,175,305,56,44,4.86,50,190
2021-06-23 22:00:00,231,143,67,42,2.97,150,181
2021-06-23 23:00:00,135,108,64,75,4.59,10,130
2021-06-24 00:00:00,192,228,151,68,4.52,90,201
2021-06-24 01:00:00,39,135,94,76,4.47,29,104
2021-06-24 02:00:00,142,169,27,94,0.52,127,127
2021-06-24 03:00:00,151,326,133,80,1.96,121,187
2021-06-24 04:00:00,55,327,11,114,1.6,129,132
2021-06-24 05:00:00,117,188,28,21,1.13,118,117
2021-06-24 06:00:00,96,48,43,86,3.85,198,123
2021-06-24 07:00:00,242,126,160,47,0.69,155,179
2021-06-24 08:00:00,199,205,158,115,2.06,153,195
2021-06-24 09:00:00,145,126,173,102,2.02,127,154
2021-06-24 10:00:00,58,311,122,50,0.56,122,131
2021-06-24 11:00:00,90,310,178,72,3.71,45,168
2021-06-24 12:00:00,228,347,77,76,2.93,173,229
2021-06-24 13:00:00,125,278,71,97,2.89,71,159
2021-06-24 14:00:00,159,77,100,63,4.71,133,157
2021-06-24 15:00:00,74,247,124,9,2.31,190,145
2021-06-24 16:00:00,137,65,66,40,3.5,82,122
2021-06-24 17:00:00,113,340,31,11,2.87,89,155
2021-06-24 18:00:00,195,330,150,98,2.15,56,201
2021-06-24 19:00:00,117,84,175,104,4.59,120,154
2021-06-24 20:00:00,233,193,94,76,3.29,131,199
2021-06-24 21:00:00,232,267,63,32,2.55,84,191
2021-06-24 22:00:00,28,321,89,115,2.05,131,136
2021-06-24 23:00:00,159,302,133,12,0.65,194,179
2021-06-25 00:00:00,228,318,157,71,3.74,68,225
2021-06-25 01:00:00,227,144,89,22,0.63,130,159
2021-06-25 02:00:00,88,222,132,17,0.94,170,134
2021-06-25 03:00:00,102,180,51,117,4.42,12,133
2021-06-25 04:00:00,204,104,77,31,0.96,116,142
2021-06-25 05:00:00,47,111,167,86,2.64,32,100
2021-06-25 06:00:00,36,269,85,114,2.22,90,123
2021-06-25 07:00:00,41,119,52,73,3.13,180,107
2021-06-25 08:00:00,182,62,146,104,1.03,28,129
2021-06-25 09:00:00,132,301,175,27,4.26,75,187
2021-06-25 10:00:00,206,238,67,25,0.39,198,175
2021-06-25 11:00:00,226,110,137,115,1.82,135,179
2021-06-25 12:00:00,166,176,53,31,3.12,72,148
2021-06-25 13:00:00,197,250,158,92,0.49,124,184
2021-06-25 14:00:00,173,258,165,110,3.33,76,194
2021-06-25 15:00:00,127,336,71,109,0.59,113,161
2021-06-25 16:00:00,79,252,45,25,2.72,101,128
2021-06-25 17:00:00,63,166,148,42,2.01,125,119
2021-06-25 18:00:00,203,239,141,11,1.52,164,188
2021-06-25 19:00:00,246,72,172,94,1.0,16,158
2021-06-25 20:00:00,62,54,89,102,3.33,57,94
2021-06-25 21:00:00,170,96,156,49,1.78,144,151
2021-06-25 22:00:00,221,283,95,96,1.33,59,188
2021-06-25 23:00:00,169,46,85,5,3.56,122,136
2021-06-26 00:00:00,194,103,52,91,2.7,70,147
2021-06-26 01:00:00,74,105,176,66,4.85,160,146
2021-06-26 02:00:00,30,256,167,52,3.53,43,128
2021-06-26 03:00:00,74,346,147,63,3.71,117,174
2021-06-26 04:00:00,173,314,138,110,4.52,65,209
2021-06-26 05:00:00,148,91,151,77,2.49,124,146
2021-06-26 06:00:00,247,140,143,56,4.99,199,223
2021-06-26 07:00:00,209,294,139,96,1.67,173,212
2021-06-26 08:00:00,168,97,133,58,2.53,157,156
2021-06-26 09:00:00,27,158,176,23,4.71,178,135
2021-06-26 10:00:00,167,62,96,119,4.26,133,159
2021-06-26 11:00:00,192,246,25,17,1.38,61,151
2021-06-26 12:00:00,100,304,150,72,4.02,73,173
2021-06-26 13:00:00,98,268,88,111,2.66,85,151
2021-06-26 14:00:00,232,42,43,117,4.75,81,169
2021-06-26 15:00:00,84,166,140,30,3.79,126,140
2021-06-26 16:00:00,79,127,59,88,2.19,193,121
2021-06-26 17:00:00,214,124,99,54,3.65,161,184
2021-06-26 18:00:00,114,133,91,97,4.26,108,145
2021-06-26 19:00:00,75,153,20,108,4.72,18,114
2021-06-26 20:00:00,147,120,30,45,4.8,26,134
2021-06-26 21:00:00,141,66,32,35,2.99,123,120
2021-06-26 22:00:00,50,147,75,16,4.71,158,123
2021-06-26 23:00:00,104,241,103,102,3.38,60,151
2021-06-27 00:00:00,106,101,52,67,1.27,162,111
2021-06-27 01:00:00,145,295,143,38,3.27,198,198
2021-06-27 02:00:00,100,316,121,115,1.87,53,155
2021-06-27 03:00:00,41,246,22,28,4.45,65,117
2021-06-27 04:00:00,209,178,94,14,2.09,180,178
2021-06-27 05:00:00,75,305,39,59,1.35,38,119
2021-06-27 06:00:00,105,53,94,70,4.99,188,141
2021-06-27 07:00:00,247,224,75,97,3.81,97,209
2021-06-27 08:00:00,142,158,138,29,1.46,105,139
2021-06-27 09:00:00,219,294,90,21,4.07,47,201
2021-06-27 10:00:00,130,215,52,51,4.04,73,151
2021-06-27 11:00:00,27,112,174,86,0.71,104,89
2021-06-27 12:00:00,81,197,15,70,2.27,78,110
2021-06-27 13:00:00,97,120,53,99,4.96,101,135
2021-06-27 14:00:00,249,93,127,62,1.67,180,183
2021-06-27 15:00:00,171,263,26,65,4.54,110,184
2021-06-27 16:00:00,41,311,102,56,3.26,113,142
2021-06-27 17:00:00,34,346,116,54,3.04,18,132
2021-06-27 18:00:00,231,96,149,10,3.83,105,181
2021-06-27 19:00:00,238,43,169,29,2.49,47,159
2021-06-27 20:00:00,175,172,38,111,3.93,155,175
2021-06-27 21:00:00,169,77,43,109,2.49,174,146
2021-06-27 22:00:00,50,271,164,9,1.56,163,136
2021-06-27 23:00:00,220,70,138,85,2.99,97,169
2021-06-28 00:00:00,209,290,39,19,2.59,46,176
2021-06-28 01:00:00,106,110,99,77,0.52,75,102
2021-06-28 02:00:00,88,65,52,82,1.33,73,85
2021-06-28 03:00:00,128,67,18,87,2.07,195,121
2021-06-28 04:00:00,186,122,154,105,4.49,126,187
2021-06-28 05:00:00,100,180,139,53,1.13,126,130
2021-06-28 06:00:00,59,220,53,16,1.22,193,115
2021-06-28 07:00:00,88,232,74,66,1.35,44,116
2021-06-28 08:00:00,202,270,12,57,0.72,156,171
2021-06-28 09:00:00,90,77,61,110,4.13,52,112
2021-06-28 10:00:00,83,292,68,6,1.52,182,141
2021-06-28 11:00:00,27,176,120,93,2.05,120,107
2021-06-28 12:00:00,90,232,36,70,3.48,185,150
2021-06-28 13:00:00,105,111,105,60,4.18,38,125
2021-06-28 14:00:00,63,189,174,41,3.67,103,138
2021-06-28 15:00:00,57,65,138,81,0.85,100,86
2021-06-28 16:00:00,136,102,139,96,1.26,114,132
2021-06-28 17:00:00,168,131,160,21,0.78,96,140
2021-06-28 18:00:00,23,248,177,82,1.64,22,109
2021-06-28 19:00:00,179,100,30,101,1.9,123,139
2021-06-28 20:00:00,74,60,81,107,1.31,67,84
2021-06-28 21:00:00,112,131,114,80,4.98,83,148
2021-06-28 22:00:00,207,72,41,19,2.35,183,151
2021-06-28 23:00:00,78,262,50,82,2.74,146,143
2021-06-29 00:00:00,113,51,58,40,2.64,132,109
2021-06-29 01:00:00,86,85,152,110,0.5,159,113
2021-06-29 02:00:00,24,250,91,59,3.59,34,112
2021-06-29 03:00:00,102,157,152,23,3.47,37,130
2021-06-29 04:00:00,91,133,31,92,5.0,190,145
2021-06-29 05:00:00,146,301,19,5,1.47,197,163
2021-06-29 06:00:00,56,157,117,67,0.53,32,87
2021-06-29 07:00:00,242,324,153,119,0.74,89,215
2021-06-29 08:00:00,46,220,61,63,2.08,80,106
2021-06-29 09:00:00,32,284,101,46,1.56,153,124
2021-06-29 10:00:00,153,93,36,63,3.43,56,127
2021-06-29 11:00:00,84,202,139,27,1.22,122,125
2021-06-29 12:00:00,177,65,168,117,1.47,68,142
2021-06-29 13:00:00,222,318,57,72,4.44,49,211
2021-06-29 14:00:00,199,190,70,6,3.61,69,167
2021-06-29 15:00:00,60,333,78,98,1.5,29,128
2021-06-29 16:00:00,242,281,38,111,2.83,154,215
2021-06-29 17:00:00,227,346,142,72,2.25,128,225
2021-06-29 18:00:00,34,273,148,65,4.29,175,157
2021-06-29 19:00:00,152,57,14,112,0.46,126,108
2021-06-29 20:00:00,34,89,30,77,2.05,95,74
2021-06-29 21:00:00,20,231,48,39,0.91,41,78
2021-06-29 22:00:00,34,261,166,15,4.44,96,142
2021-06-29 23:00:00,247,122,91,51,0.48,157,169
2021-06-30 00:00:00,207,148,84,8,2.88,94,162
2021-06-30 01:00:00,67,103,83,55,3.53,47,100
2021-06-30 02:00:00,201,209,55,70,2.06,154,177
2021-06-30 03:00:00,202,40,104,114,0.66,199,150
2021-06-30 04:00:00,91,212,134,50,0.7,104,125
2021-06-30 05:00:00,136,120,49,91,2.25,176,139
2021-06-30 06:00:00,233,204,158,7,0.59,12,164
2021-06-30 07:00:00,46,109,47,107,2.61,59,87
2021-06-30 08:00:00,245,143,173,31,1.79,197,199
2021-06-30 09:00:00,177,160,75,66,1.26,158,154
2021-06-30 10:00:00,223,326,22,46,0.8,161,192
2021-06-30 11:00:00,79,333,166,109,2.16,138,171
2021-06-30 12:00:00,85,317,94,30,2.33,197,162
2021-06-30 13:00:00,193,252,158,62,4.04,128,209
2021-06-30 14:00:00,71,154,106,70,1.22,83,104
2021-06-30 15:00:00,249,212,134,80,1.53,168,207
2021-06-30 16:00:00,233,202,25,85,3.72,54,183
2021-06-30 17:00:00,100,163,95,100,1.84,143,133
2021-06-30 18:00:00,54,319,20,107,4.81,189,165
2021-06-30 19:00:00,140,229,149,107,1.32,32,150
2021-06-30 20:00:00,61,312,127,48,2.0,110,143
2021-06-30 21:00:00,203,103,175,64,4.1,128,186
2021-06-30 22:00:00,64,345,173,59,0.33,117,146
2021-06-30 23:00:00,71,62,166,40,1.77,108,100
2021-07-01 00:00:00,170,113,32,81,3.79,178,160
2021-07-01 01:00:00,176,260,23,102,2.9,153,182
2021-07-01 02:00:00,48,140,55,15,3.94,69,98
2021-07-01 03:00:00,76,179,159,16,3.88,57,131
2021-07-01 04:00:00,38,205,74,106,3.78,138,128
2021-07-01 05:00:00,228,257,30,17,3.38,117,193
2021-07-01 06:00:00,27,277,47,70,1.41,67,101
2021-07-01 07:00:00,197,233,133,80,2.38,142,193
2021-07-01 08:00:00,154,167,105,50,2.98,56,147
2021-07-01 09:00:00,158,133,88,88,4.16,192,173
2021-07-01 10:00:00,214,297,113,113,4.52,193,238
2021-07-01 11:00:00,85,228,159,50,2.91,87,144
2021-07-01 12:00:00,102,199,58,9,3.37,45,123
2021-07-01 13:00:00,175,45,138,17,2.25,116,136
2021-07-01 14:00:00,203,145,179,45,4.3,13,177
2021-07-01 15:00:00,47,126,143,48,4.21,75,115
2021-07-01 16:00:00,108,157,104,73,2.12,196,143
2021-07-01 17:00:00,94,324,93,70,3.82,45,160
2021-07-01 18:00:00,59,288,121,37,0.89,22,113
2021-07-01 19:00:00,149,156,114,94,2.88,81,152
2021-07-01 20:00:00,95,303,14,18,3.17,178,154
2021-07-01 21:00:00,208,338,94,54,1.22,100,195
2021-07-01 22:00:00,249,255,30,53,4.22,119,212
2021-07-01 23:00:00,95,221,102,68,2.16,78,133
2021-07-02 00:00:00,133,308,18,114,1.53,164,165
2021-07-02 01:00:00,172,310,177,44,4.32,193,225
2021-07-02 02:00:00,248,115,125,80,2.75,178,197
2021-07-02 03:00:00,114,149,20,94,2.59,134,128
2021-07-02 04:00:00,73,44,173,106,1.99,28,94
2021-07-02 05:00:00,164,186,40,69,3.37,158,166
2021-07-02 06:00:00,195,297,50,98,2.49,23,178
2021-07-02 07:00:00,159,203,25,112,2.62,131,159
2021-07-02 08:00:00,208,162,157,68,1.11,97,169
2021-07-02 09:00:00,241,326,101,10,2.32,167,221
2021-07-02 10:00:00,21,86,99,55,2.24,189,92
2021-07-02 11:00:00,99,133,105,95,1.6,127,123
2021-07-02 12:00:00,84,53,172,20,4.45,194,136
2021-07-02 13:00:00,71,226,100,117,0.78,33,111
2021-07-02 14:00:00,53,62,94,78,0.96,57,71
2021-07-02 15:00:00,64,60,177,49,2.98,28,97
2021-07-02 16:00:00,148,239,82,110,1.66,56,151
2021-07-02 17:00:00,119,144,152,45,3.21,44,135
2021-07-02 18:00:00,71,114,102,44,2.09,78,99
2021-07-02 19:00:00,86,63,74,100,1.77,21,85
2021-07-02 20:00:00,117,176,101,60,4.86,196,171
2021-07-02 21:00:00,95,313,64,53,1.28,17,128
2021-07-02 22:00:00,75,188,91,39,3.96,13,118
2021-07-02 23:00:00,205,137,69,60,2.53,116,163
2021-07-03 00:00:00,128,120,167,66,4.71,97,159
2021-07-03 01:00:00,238,254,98,40,1.57,17,179
2021-07-03 02:00:00,69,211,145,58,4.39,173,158
2021-07-03 03:00:00,120,75,21,28,0.76,81,87
2021-07-03 04:00:00,138,265,159,79,4.77,48,185
2021-07-03 05:00:00,172,331,151,40,4.53,50,205
2021-07-03 06:00:00,159,194,43,82,4.06,169,174
2021-07-03 07:00:00,134,248,79,24,0.88,81,136
2021-07-03 08:00:00,244,83,80,52,2.93,178,181
2021-07-03 09:00:00,92,240,171,13,3.36,17,141
2021-07-03 10:00:00,212,249,168,38,1.64,147,198
2021-07-03 11:00:00,75,291,86,7,4.79,124,158
2021-07-03 12:00:00,69,273,154,91,2.95,178,164
2021-07-03 13:00:00,234,337,119,97,1.48,10,201
2021-07-03 14:00:00,175,103,125,108,3.83,124,169
2021-07-03 15:00:00,22,278,116,75,1.24,77,110
2021-07-03 16:00:00,185,348,123,64,1.92,105,199
2021-07-03 17:00:00,83,45,140,55,3.6,57,106
2021-07-03 18:00:00,73,138,116,21,3.56,22,108
2021-07-03 19:00:00,55,148,60,7,1.6,70,84
2021-07-03 20:00:00,191,231,29,61,4.71,53,178
2021-07-03 21:00:00,63,299,88,66,4.0,21,139
2021-07-03 22:00:00,216,234,119,64,1.72,24,174
2021-07-03 23:00:00,138,240,52,46,4.45,162,175
2021-07-04 00:00:00,112,122,26,26,2.49,195,124
2021-07-04 01:00:00,200,297,15,25,3.65,187,201
2021-07-04 02:00:00,160,58,164,24,3.0,89,139
2021-07-04 03:00:00,191,296,91,65,4.69,13,195
2021-07-04 04:00:00,151,156,175,82,0.67,74,142
2021-07-04 05:00:00,89,110,43,49,4.7,185,134
2021-07-04 06:00:00,198,281,176,26,3.7,169,219
2021-07-04 07:00:00,121,143,113,42,1.25,78,119
2021-07-04 08:00:00,217,174,42,119,1.28,130,169
2021-07-04 09:00:00,30,349,13,98,1.03,162,126
2021-07-04 10:00:00,238,205,119,82,2.82,191,213
2021-07-04 11:00:00,201,305,90,107,3.63,112,211
2021-07-04 12:00:00,129,319,177,94,1.2,166,185
2021-07-04 13:00:00,209,45,35,97,4.34,13,144
2021-07-04 14:00:00,206,145,162,31,3.6,21,170
2021-07-04 15:00:00,246,46,105,20,4.54,109,178
2021-07-04 16:00:00,80,133,40,30,1.78,48,89
2021-07-04 17:00:00,187,72,91,25,2.78,52,135
2021-07-04 18:00:00,151,106,76,118,4.53,115,158
2021-07-04 19:00:00,174,225,110,67,2.92,62,170
2021-07-04 20:00:00,35,103,31,116,1.1,68,69
2021-07-04 21:00:00,229,43,62,56,2.55,124,154
2021-07-04 22:00:00,26,108,14,49,1.36,125,68
2021-07-04 23:00:00,30,269,60,88,0.55,152,110
2021-07-05 00:00:00,219,326,61,119,2.13,86,203
2021-07-05 01:00:00,83,335,135,19,4.48,169,183
2021-07-05 02:00:00,199,336,93,104,1.78,158,209
2021-07-05 03:00:00,147,199,25,7,3.02,99,142
2021-07-05 04:00:00,25,139,78,43,3.07,117,95
2021-07-05 05:00:00,139,109,172,91,2.72,31,138
2021-07-05 06:00:00,67,167,176,117,1.92,88,126
2021-07-05 07:00:00,88,50,116,19,3.02,47,95
2021-07-05 08:00:00,140,129,31,31,1.01,199,127
2021-07-05 09:00:00,25,124,171,112,4.3,165,130
2021-07-05 10:00:00,249,312,100,115,2.02,91,218
2021-07-05 11:00:00,208,194,131,116,1.79,32,172
2021-07-05 12:00:00,213,245,119,116,2.81,102,201
2021-07-05 13:00:00,242,155,141,25,3.66,33,185
2021-07-05 14:00:00,243,200,119,24,4.42,186,220
2021-07-05 15:00:00,220,41,67,23,3.06,157,156
2021-07-05 16:00:00,226,62,136,34,1.86,36,146
2021-07-05 17:00:00,104,229,143,38,2.07,75,140
2021-07-05 18:00:00,129,269,166,109,4.18,60,183
2021-07-05 19:00:00,200,76,119,30,2.93,52,147
2021-07-05 20:00:00,47,257,117,7,2.05,95,119
2021-07-05 21:00:00,128,203,31,84,2.08,63,130
2021-07-05 22:00:00,238,258,61,46,3.63,112,206
2021-07-05 23:00:00,152,52,45,67,2.67,24,109
2021-07-06 00:00:00,100,171,143,12,2.67,53,126
2021-07-06 01:00:00,120,255,67,50,2.56,149,156
2021-07-06 02:00:00,77,178,133,60,1.54,198,134
2021-07-06 03:00:00,43,79,64,80,0.99,133,78
2021-07-06 04:00:00,178,56,71,16,1.2,180,131
2021-07-06 05:00:00,246,334,133,85,1.27,69,214
2021-07-06 06:00:00,188,254,68,17,0.62,176,169
2021-07-06 07:00:00,87,139,150,92,4.7,12,133
2021-07-06 08:00:00,231,267,61,14,2.22,57,182
2021-07-06 09:00:00,126,146,19,46,1.22,177,123
2021-07-06 10:00:00,228,160,81,53,4.78,72,189
2021-07-06 11:00:00,193,325,86,102,0.33,80,179
2021-07-06 12:00:00,29,341,65,50,4.9,112,150
2021-07-06 13:00:00,184,94,34,84,3.41,143,154
2021-07-06 14:00:00,168,297,75,83,2.85,193,197
2021-07-06 15:00:00,40,143,10,25,3.62,44,84
2021-07-06 16:00:00,143,157,106,84,1.6,43,132
2021-07-06 17:00:00,132,197,112,30,0.59,12,118
2021-07-06 18:00:00,227,337,50,58,0.87,134,198
2021-07-06 19:00:00,116,132,159,70,2.44,114,140
2021-07-06 20:00:00,157,213,126,5,1.9,87,153
2021-07-06 21:00:00,101,160,70,76,2.87,128,132
2021-07-06 22:00:00,116,186,123,70,4.54,168,170
2021-07-06 23:00:00,112,96,137,19,3.41,119,131
2021-07-07 00:00:00,114,103,65,118,3.88,141,139
2021-07-07 01:00:00,43,46,112,108,4.87,23,96
2021-07-07 02:00:00,143,285,179,60,4.77,146,207
2021-07-07 03:00:00,159,203,126,118,1.73,46,155
2021-07-07 04:00:00,167,53,16,92,1.4,178,126
2021-07-07 05:00:00,217,127,14,99,3.57,188,180
2021-07-07 06:00:00,155,236,110,36,2.12,13,148
2021-07-07 07:00:00,97,114,91,104,3.21,89,124
2021-07-07 08:00:00,152,206,77,87,0.89,40,135
2021-07-07 09:00:00,73,66,132,77,1.97,144,107
2021-07-07 10:00:00,55,281,168,109,3.98,148,168
2021-07-07 11:00:00,131,288,172,52,1.65,190,182
2021-07-07 12:00:00,185,240,91,81,0.79,60,159
2021-07-07 13:00:00,150,198,154,8,2.72,66,155
2021-07-07 14:00:00,183,175,49,51,3.68,73,161
2021-07-07 15:00:00,41,333,152,49,0.6,89,128
2021-07-07 16:00:00,27,132,59,94,0.53,185,87
2021-07-07 17:00:00,208,71,35,20,4.2,160,162
2021-07-07 18:00:00,145,123,38,116,4.15,49,140
2021-07-07 19:00:00,97,212,165,103,1.02,81,136
2021-07-07 20:00:00,26,284,91,36,1.21,129,113
2021-07-07 21:00:00,87,125,157,8,1.38,136,115
2021-07-07 22:00:00,81,226,70,110,3.75,159,152
2021-07-07 23:00:00,166,168,97,17,0.6,25,124
2021-07-08 00:00:00,126,268,166,61,4.74,22,176
2021-07-08 01:00:00,194,70,53,29,0.31,51,112
2021-07-08 02:00:00,43,142,88,114,2.49,92,103
2021-07-08 03:00:00,227,246,100,79,4.77,154,224
2021-07-08 04:00:00,153,173,13,35,3.47,137,149
2021-07-08 05:00:00,155,283,178,45,1.12,73,169
2021-07-08 06:00:00,172,328,34,111,2.33,99,184
2021-07-08 07:00:00,243,109,132,13,1.03,168,173
2021-07-08 08:00:00,108,86,35,28,3.72,159,122
2021-07-08 09:00:00,221,185,157,109,4.93,42,205
2021-07-08 10:00:00,126,157,94,82,2.12,197,150
2021-07-08 11:00:00,60,241,87,101,4.61,75,143
2021-07-08 12:00:00,205,287,53,114,3.03,147,205
2021-07-08 13:00:00,228,230,135,6,4.0,106,205
2021-07-08 14:00:00,207,161,78,69,4.5,138,190
2021-07-08 15:00:00,129,175,24,32,2.15,66,120
2021-07-08 16:00:00,150,45,66,65,4.47,59,130
2021-07-08 17:00:00,28,257,13,103,2.8,104,112
2021-07-08 18:00:00,199,86,166,93,2.65,27,156
2021-07-08 19:00:00,205,70,10,12,2.67,15,122
2021-07-08 20:00:00,207,260,101,7,0.81,165,181
2021-07-08 21:00:00,101,122,133,79,0.8,18,101
2021-07-08 22:00:00,196,194,36,24,0.72,46,137
2021-07-08 23:00:00,113,121,109,88,3.45,176,148
2021-07-09 00:00:00,152,299,112,55,3.51,28,175
2021-07-09 01:00:00,209,126,53,103,0.56,144,153
2021-07-09 02:00:00,135,191,153,113,0.71,131,151
2021-07-09 03:00:00,179,215,57,64,4.85,41,174
2021-07-09 04:00:00,46,242,31,49,2.01,169,117
2021-07-09 05:00:00,232,53,162,58,4.34,73,179
2021-07-09 06:00:00,171,178,69,81,0.55,14,128
2021-07-09 07:00:00,185,61,10,116,2.58,75,131
2021-07-09 08:00:00,214,271,137,97,4.76,153,231
2021-07-09 09:00:00,163,181,129,51,3.71,180,182
2021-07-09 10:00:00,162,315,103,80,2.3,119,187
2021-07-09 11:00:00,44,168,137,74,2.95,52,110
2021-07-09 12:00:00,219,60,172,9,0.69,188,160
2021-07-09 13:00:00,23,346,175,107,4.03,36,152
2021-07-09 14:00:00,51,131,58,102,3.63,173,120
2021-07-09 15:00:00,192,140,140,52,3.5,22,162
2021-07-09 16:00:00,203,135,85,5,4.38,48,163
2021-07-09 17:00:00,54,223,173,75,3.92,18,133
2021-07-09 18:00:00,200,139,169,99,4.98,87,195
2021-07-09 19:00:00,49,75,107,52,3.66,128,104
2021-07-09 20:00:00,122,335,157,35,2.63,88,177
2021-07-09 21:00:00,131,196,51,52,3.35,43,137
2021-07-09 22:00:00,68,149,167,82,3.79,71,131
2021-07-09 23:00:00,113,148,16,63,2.34,168,127
2021-07-10 00:00:00,228,172,56,31,3.46,115,182
2021-07-10 01:00:00,102,224,89,35,1.57,139,135
2021-07-10 02:00:00,199,180,153,33,1.05,46,157
2021-07-10 03:00:00,242,276,67,32,4.85,178,230
2021-07-10 04:00:00,228,176,165,81,1.87,37,179
2021-07-10 05:00:00,149,88,57,91,0.99,160,126
2021-07-10 06:00:00,206,186,11,112,1.69,23,149
2021-07-10 07:00:00,184,44,163,17,1.86,56,131
2021-07-10 08:00:00,48,263,36,24,1.56,16,94
2021-07-10 09:00:00,177,186,106,78,1.42,132,162
2021-07-10 10:00:00,137,318,74,82,1.25,56,156
2021-07-10 11:00:00,41,338,40,72,1.09,105,121
2021-07-10 12:00:00,121,305,85,107,0.6,111,154
2021-07-10 13:00:00,222,123,155,12,1.03,106,161
2021-07-10 14:00:00,244,263,117,31,0.33,163,197
2021-07-10 15:00:00,38,147,92,94,4.37,82,115
2021-07-10 16:00:00,86,259,95,63,3.99,20,141
2021-07-10 17:00:00,105,319,20,119,1.63,93,147
2021-07-10 18:00:00,37,338,14,9,0.32,69,98
2021-07-10 19:00:00,128,155,61,52,2.67,37,123
2021-07-10 20:00:00,241,186,66,80,2.65,49,180
2021-07-10 21:00:00,212,248,66,19,2.14,156,186
2021-07-10 22:00:00,231,322,129,110,1.08,165,220
2021-07-10 23:00:00,132,154,79,91,2.28,117,140
2021-07-11 00:00:00,152,299,161,89,0.74,85,172
2021-07-11 01:00:00,223,70,154,39,2.06,80,158
2021-07-11 02:00:00,158,99,84,48,3.37,64,136
2021-07-11 03:00:00,235,129,170,115,1.35,130,187
2021-07-11 04:00:00,77,332,93,35,4.08,84,159
2021-07-11 05:00:00,37,104,140,84,0.65,167,95
2021-07-11 06:00:00,91,81,110,6,1.34,100,95
2021-07-11 07:00:00,112,119,171,101,2.7,94,140
2021-07-11 08:00:00,203,336,22,11,2.77,98,189
2021-07-11 09:00:00,169,191,139,70,2.12,145,172
2021-07-11 10:00:00,75,76,41,20,0.78,69,69
2021-07-11 11:00:00,213,289,95,49,0.63,26,171
2021-07-11 12:00:00,42,82,27,68,1.53,77,67
2021-07-11 13:00:00,35,235,35,109,0.46,44,87
2021-07-11 14:00:00,63,282,164,93,1.47,167,152
2021-07-11 15:00:00,91,175,35,45,2.49,16,103
2021-07-11 16:00:00,215,162,81,19,0.8,192,167
2021-07-11 17:00:00,33,274,10,9,3.76,10,101
2021-07-11 18:00:00,156,162,60,13,0.73,176,137
2021-07-11 19:00:00,94,48,137,32,1.05,106,95
2021-07-11 20:00:00,249,272,138,76,4.58,49,226
2021-07-11 21:00:00,127,334,63,70,0.88,188,169
2021-07-11 22:00:00,163,170,45,60,4.7,41,155
2021-07-11 23:00:00,160,176,26,97,4.57,49,156
2021-07-12 00:00:00,55,215,84,59,3.8,121,132
2021-07-12 01:00:00,63,348,155,117,3.8,12,161
2021-07-12 02:00:00,119,214,173,36,3.57,85,161
2021-07-12 03:00:00,100,230,152,58,4.87,34,158
